Tweet Id,Datetime,tweet,clean_text,sentiment
1330753105915387904,2020-11-23 06:00:39,"🧔 WARMAN Beard Softener nourishes the hair to make it softer and more manageable.

🎯 Our experts at WARMAN pulled t… https://t.co/169tlLqg5U",WARMAN Beard Softener nourishes the hair to make it softer and more manageable Our experts at WARMAN pulled t,neutral
1330751990910001153,2020-11-23 05:56:13,"https://t.co/ZYNoovqDnM: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes and… https://t.co/UoCo7bxa5z",Online Shopping India Buy mobiles laptops cameras books watches apparel shoes and,neutral
1330751692149669888,2020-11-23 05:55:02,@AimraIndia @narendramodi @AmitShah @nitin_gadkari @nsitharaman @PiyushGoyal @DIPPGOI @manukumarjain @MadhavSheth1… https://t.co/5v7ByDMJs5,gadkari,neutral
1330750944833925121,2020-11-23 05:52:04,"The book is available at Full Circle bookstore,New Delhi &amp; on their website https://t.co/22hJnfwhp5 and on Amazon I… https://t.co/VEJurMxkLL",The book is available at Full Circle bookstore New Delhi amp on their website and on Amazon I,positive
1330750825463914496,2020-11-23 05:51:35,"#AmazonQuiz 
I have played this amazing quiz on 
Amazon INDIA https://t.co/FEHvFD4JDq",AmazonQuiz I have played this amazing quiz on Amazon INDIA,positive
1330750526288400384,2020-11-23 05:50:24,@SanketP52170790 @sony_india @amazon @amazonIN @AmazonLogistics @consumerforum_ @amazon @amazonIN,india,neutral
1330749940193239040,2020-11-23 05:48:04,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 8.5 M US https://t.co/66QZgUQAlN https://t.co/H0bl4qHPpi",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 8 5 M US,neutral
1330749898153730048,2020-11-23 05:47:54,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 12 M US https://t.co/5fgl1lgA93 https://t.co/29AyE3oV4J",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 12 M US,neutral
1330749556695334914,2020-11-23 05:46:33,"VAHDAM, Himalayan Green Tea Gift Set | 100% Natural Ingredients | Packed at Source in India | Best Holiday Gifts Se… https://t.co/tGQQ7VxMNQ",VAHDAM Himalayan Green Tea Gift Set 100 Natural Ingredients Packed at Source in India Best Holiday Gifts Se,positive
1330749520263647232,2020-11-23 05:46:24,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 9.5 M US https://t.co/r23WKQLIxe https://t.co/D3kUVLRgrV",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 9 5 M US,neutral
1330749507580043265,2020-11-23 05:46:21,"Kameene Amazon India waale, 6 November ka order dispatch nahi kar rahe the, 21 November ko Prime membership activat… https://t.co/3nQM2x2lOt",Kameene Amazon India waale 6 November ka order dispatch nahi kar rahe the 21 November ko Prime membership activat,positive
1330749454899576832,2020-11-23 05:46:08,@rose2tulip Chl be jo https://t.co/6B5LWWCqQC,Chl be jo,neutral
1330749304433065995,2020-11-23 05:45:32,"@Prateek8Dubey @TajinderBagga Yes, amazon is going to invest in Vodafone idea to counter Reliance jio in India. Vod… https://t.co/aC9qFaNpNs",Yes amazon is going to invest in Vodafone idea to counter Reliance jio in India Vod,positive
1330749183725334532,2020-11-23 05:45:04,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 9 M US https://t.co/TNXN4vZarp https://t.co/uR3MeWXjcU",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 9 M US,neutral
1330749141576724486,2020-11-23 05:44:54,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 8 M US https://t.co/BTBwBEoclf https://t.co/zP9OrEw5kf",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 8 M US,neutral
1330749099881209857,2020-11-23 05:44:44,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 10.5 M US https://t.co/lQTQQjEWKY https://t.co/6F8GfxSTVL",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 10 5 M US,neutral
1330749057678061568,2020-11-23 05:44:34,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 10 M US https://t.co/FC9qMoBCl0 https://t.co/aoQdHsDZBt",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 10 M US,neutral
1330748813850542080,2020-11-23 05:43:35,@SanketP52170790 @sony_india @amazon @amazonIN @AmazonLogistics @consumerforum_ @AmazonHelp @amazonIN,india,neutral
1330748467665256449,2020-11-23 05:42:13,"Aur baat rahi Boycott Amazon ki tho Amazon ka option India  main hai Chroma aur Reliance Retail. 
Magar France ka o… https://t.co/TihbLtJX2U",Aur baat rahi Boycott Amazon ki tho Amazon ka option India main hai Chroma aur Reliance Retail Magar France ka o,positive
1330746292750966785,2020-11-23 05:33:34,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 11 M US https://t.co/UcHavyUpnc https://t.co/Id17bsUA3w",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 11 M US,neutral
1330746008725237761,2020-11-23 05:32:27,"@sunetrac @vinay_sitapati @shaurya_doval Based on private papers, party documents, newspapers and over two hundred… https://t.co/yeSSRp2YZt",sitapati doval Based on private papers party documents newspapers and over two hundred,positive
1330745775438008321,2020-11-23 05:31:31,https://t.co/VWOuWNrYbj,,neutral
1330745642214371328,2020-11-23 05:30:59,"Diesel Men's Dragon 93 Dragonfly Sneaker, India Ink, 7 M US https://t.co/CP4yskYKVq https://t.co/FuB47gAc7D",Diesel Men s Dragon 93 Dragonfly Sneaker India Ink 7 M US,neutral
1330745393471229960,2020-11-23 05:30:00,The Indian watchdog Competition Commission (CCI) of India said it has approved the $3.4 billion deal between the na… https://t.co/yWofhszdGj,The Indian watchdog Competition Commission CCI of India said it has approved the 3 4 billion deal between the na,positive
1330745288408117251,2020-11-23 05:29:35,"The 100-year backstory to Modi's India - JUGALBANDI by @vinay_sitapati is out now!

This is a must-read for those i… https://t.co/FIwGVivpZy",The 100 year backstory to Modi s India JUGALBANDI by sitapati is out now This is a must read for those i,neutral
1330744841244868611,2020-11-23 05:27:48,https://t.co/BnbmAeKke3,,neutral
1330744765432819717,2020-11-23 05:27:30,https://t.co/9l1LICrmbM,,neutral
1330743075358998529,2020-11-23 05:20:47,And don't forget to check out the edited volume 'India's Marathon: Reshaping the Post-Pandemic World Order' publish… https://t.co/cAfhJRZNCA,And don t forget to check out the edited volume India s Marathon Reshaping the Post Pandemic World Order publish,negative
1330743019759423489,2020-11-23 05:20:34,@ShivAroor @pp1931 @smitaprakash @PenguinIndia from Jawaharlal Nehru's demise to Narendra Modi's rise. An intriguin… https://t.co/3PufPiZ02f,from Jawaharlal Nehru s demise to Narendra Modi s rise An intriguin,neutral
1330742694956605442,2020-11-23 05:19:17,After much Taali-Thaali call &amp; a hoax about Aug 15 vaccine launch I hope this should be a serious work by India's b… https://t.co/jAjxhNWUcw,After much Taali Thaali call amp a hoax about Aug 15 vaccine launch I hope this should be a serious work by India s b,positive
1330741492877443072,2020-11-23 05:14:30,@ThisAndThatDude Amazon india pe unavailable,Amazon india pe unavailable,positive
1330741225922576640,2020-11-23 05:13:26,Ghar baithe kare India ke 20 shrines ke Darshan with Connect Darshan. Subscribe now just @Rs 49 per month &amp; get a c… https://t.co/QxcRu4GXNa,Ghar baithe kare India ke 20 shrines ke Darshan with Connect Darshan Subscribe now just 49 per month amp get a c,neutral
1330740900922679296,2020-11-23 05:12:09,@AimraIndia @narendramodi @AmitShah @nitin_gadkari @nsitharaman @PiyushGoyal @DIPPGOI @manukumarjain @MadhavSheth1… https://t.co/Y1LmQ0oUvg,gadkari,neutral
1330738845013266434,2020-11-23 05:03:59,https://t.co/BRreqwY0tA: Amazon Stop insulting Hindus with Floor Mats and Toilet Mats with Hindu Gods. - Sign the P… https://t.co/NQzR6nmYV4,Amazon Stop insulting Hindus with Floor Mats and Toilet Mats with Hindu Gods Sign the P,negative
1330737756700479490,2020-11-23 04:59:39,"Amazon's audio service, Audible, bets on local languages for growth in India

https://t.co/VYAz0YwA8i

 Download Ec… https://t.co/gyKFMkSjlu",Amazon s audio service Audible bets on local languages for growth in India Download Ec,positive
1330737597816049664,2020-11-23 04:59:01,@soundcoreaudio  can you please start shipping to india because 3rd party dealer and online sites like Amazon and… https://t.co/Lo0QXE5vi2,can you please start shipping to india because 3rd party dealer and online sites like Amazon and,positive
1330736610611105798,2020-11-23 04:55:06,INDIAN Manufacturers on Amazon/ Flipkart should boldly put Made In India tag on the pictures - so that we dont have… https://t.co/f062NhJUl5,INDIAN Manufacturers on Amazon Flipkart should boldly put Made In India tag on the pictures so that we dont have,positive
1330736232314281985,2020-11-23 04:53:36,@AmazonHelp Now the same Manufacturer - Boldfit has updated the site with #CountryOfOrigin as #China after complain… https://t.co/pEPeaLrE5o,Now the same Manufacturer Boldfit has updated the site with CountryOfOrigin as China after complain,negative
1330735717035622401,2020-11-23 04:51:33,"Interesting Extracts from the Book
SARDAR PATEL : THE BEST PM INDIA NEVER HAD
https://t.co/jRYRnOz4fE
Paperback:… https://t.co/fieRkHCQBa",Interesting Extracts from the Book SARDAR PATEL THE BEST PM INDIA NEVER HAD Paperback,positive
1330735086887526403,2020-11-23 04:49:03,"https://t.co/A2Ib6s28SN
#Covid_19
#BJP
#India
#China
#Pakistan
#Russia 
#america
#Bhagwadgeeta 
#Temple
#Mosque… https://t.co/2tZc15hys2",Covid 19 BJP India China Pakistan Russia america Bhagwadgeeta Temple Mosque,neutral
1330734199095975936,2020-11-23 04:45:31,"Also, the partner in crime in rejecting service to a warranty covered product is @amazon @amazonIN @AmazonHelp… https://t.co/sDonnUfptb",Also the partner in crime in rejecting service to a warranty covered product is,negative
1330734088202829826,2020-11-23 04:45:05,"not bad, eh? Do read our anthology on India and the Changing World Order. Insights of India's most talented thinker… https://t.co/l5SWgUDwqH",not bad eh Do read our anthology on India and the Changing World Order Insights of India s most talented thinker,positive
1330733675751772160,2020-11-23 04:43:26,"Reason to do business with us:
1. Best Quality Products
2. Very Affordable
3. Always ready stock
4. Delivery availa… https://t.co/arO6ly9TGm",Reason to do business with us 1 Best Quality Products 2 Very Affordable 3 Always ready stock 4 Delivery availa,positive
1330733529567690752,2020-11-23 04:42:51,"@Uber_India Hi Uber, I've been a customer of @amazonIN for a while but somehow unable to pay via Amazon Pay on Uber . Can you please help",India Hi Uber I ve been a customer of for a while but somehow unable to pay via Amazon Pay on Uber Can you please help,positive
1330733230757093376,2020-11-23 04:41:40,ஆசையாக ஆர்டர் பண்ண பார்சல் வீட்டுக்கு வந்தது: திறந்து பார்த்தா?- அதிர்ந்து போன தம்பதி https://t.co/mG238dvSlB… https://t.co/E0cdxQDgSS,,neutral
1330732713897181185,2020-11-23 04:39:37,@Powermax_India I have purchased TD-100 M on 27th October from Amazon. My complaint no T948313. Very bad experience… https://t.co/g3lf8LMueL,India I have purchased TD 100 M on 27th October from Amazon My complaint no T948313 Very bad experience,negative
1330732154385432579,2020-11-23 04:37:24,"ANNOUNCEMENT 📢

Do vote for #SooraraiPottru  poll running on Youtube community section.

👉 Channel - Amazon Prime V… https://t.co/IfIKXkdAco",ANNOUNCEMENT Do vote for SooraraiPottru poll running on Youtube community section Channel Amazon Prime V,positive
1330732095606562817,2020-11-23 04:37:10,@positivesteven Here it is btw https://t.co/hDhLo2DitV,Here it is btw,neutral
1330731532454019072,2020-11-23 04:34:55,@SanketP52170790 @sony_india @amazon @amazonIN @AmazonLogistics @consumerforum_ @consumercourtin @amazon @JeffBezos,india,neutral
1330731367433375746,2020-11-23 04:34:16,"@ahoyboygenius one left in stock ahhhh 

India Arts Astrological Zodiac Tapestry Throw Spread- Purple https://t.co/4fJCwObw8y",one left in stock ahhhh India Arts Astrological Zodiac Tapestry Throw Spread Purple,neutral
1330731279847866368,2020-11-23 04:33:55,@AimraIndia @narendramodi @AmitShah @nitin_gadkari @nsitharaman @PiyushGoyal @DIPPGOI @manukumarjain @MadhavSheth1… https://t.co/vBhnsVT4mP,gadkari,neutral
1330731263674646528,2020-11-23 04:33:51,https://t.co/IxrIppuyA0,,neutral
1330730995776032769,2020-11-23 04:32:47,"#SpaceX #StarLink arrival in #India long before functional deployment of #Bharti &amp; #HMG #UK's #OneWeb
#Satcom #LEO… https://t.co/qvoQ2nesuE",SpaceX StarLink arrival in India long before functional deployment of Bharti amp HMG UK s OneWeb Satcom LEO,neutral
1330730317414625281,2020-11-23 04:30:06,We are glad to announce that #DUM2020 is Powered by Amazon Web Services | Fourth Annual Conference of Power Distrib… https://t.co/8JRoe6dYKp,We are glad to announce that DUM2020 is Powered by Amazon Web Services Fourth Annual Conference of Power Distrib,positive
1330730126070300673,2020-11-23 04:29:20,"https://t.co/ZYNoovqDnM: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes and… https://t.co/BztXiOq1RA",Online Shopping India Buy mobiles laptops cameras books watches apparel shoes and,neutral
1330729175691403264,2020-11-23 04:25:33,"@mygovindia @amazonIN @consumerforum_ @jagograhakjago Amazon is cheating its castomers, they are selling fake produ… https://t.co/FJU6A0v87w",Amazon is cheating its castomers they are selling fake produ,negative
1330724765204582401,2020-11-23 04:08:02,"Deal Price: ₹ 12,726.00
Discount: ₹ 11,273.00 (47%)https://t.co/ugu2XZBceU",Deal Price 12 726 00 Discount 11 273 00 47,neutral
1330722729461510144,2020-11-23 03:59:56,India Arts Astrological Zodiac Tapestry Throw Spread- Purple https://t.co/froGlO9Itv ya,India Arts Astrological Zodiac Tapestry Throw Spread Purple ya,neutral
1330721960767078400,2020-11-23 03:56:53,"Deal Price: ₹ 11,897.00
Discount: ₹ 18,102.00 (60%)https://t.co/ER0Jh1X9Ht",Deal Price 11 897 00 Discount 18 102 00 60,neutral
1330720339618250754,2020-11-23 03:50:27,ओटीटी प्लॅटफॉर्म्सवर सेन्सॉरची तलवार https://t.co/6zOz5dFG1F,,neutral
1330718006054428673,2020-11-23 03:41:10,FOR Amazon india becomes Bharat. Power to social media #mondaythoughts https://t.co/QxxDiRnACM,FOR Amazon india becomes Bharat Power to social media mondaythoughts,positive
